game,move,white,black,san,uci,depth,score_cp,nodes,time_ms,link,cpl,is_white
4,11,ArturBK,Mwandu03,Be3,c1e3,18,137,1896302,2274,https://lichess.org/IK3fv7jB,72,True
4,12,ArturBK,Mwandu03,Qf6,d8f6,18,298,743113,878,https://lichess.org/IK3fv7jB,161,False
4,13,ArturBK,Mwandu03,Bd3,f1d3,18,-134,431890,485,https://lichess.org/IK3fv7jB,432,True
4,14,ArturBK,Mwandu03,Bxd4,c5d4,18,-95,872408,990,https://lichess.org/IK3fv7jB,39,False
4,15,ArturBK,Mwandu03,Bxd4,e3d4,18,-157,473053,507,https://lichess.org/IK3fv7jB,62,True
4,16,ArturBK,Mwandu03,Qxd4,f6d4,18,-138,546480,609,https://lichess.org/IK3fv7jB,19,False
4,17,ArturBK,Mwandu03,O-O,e1g1,18,-692,1272753,1186,https://lichess.org/IK3fv7jB,554,True
4,18,ArturBK,Mwandu03,Nf6,g8f6,18,-94,484565,563,https://lichess.org/IK3fv7jB,598,False
4,19,ArturBK,Mwandu03,Nb5,c3b5,18,0,1044878,1267,https://lichess.org/IK3fv7jB,0,True
4,20,ArturBK,Mwandu03,Qb6,d4b6,18,252,858587,959,https://lichess.org/IK3fv7jB,252,False
4,21,ArturBK,Mwandu03,e5,e4e5,18,-662,741634,641,https://lichess.org/IK3fv7jB,914,True
4,22,ArturBK,Mwandu03,cxb5,c6b5,18,-337,2274445,1914,https://lichess.org/IK3fv7jB,325,False
4,23,ArturBK,Mwandu03,exf6,e5f6,18,-428,1902421,1553,https://lichess.org/IK3fv7jB,91,True
4,24,ArturBK,Mwandu03,gxf6,g7f6,18,-376,1663732,1505,https://lichess.org/IK3fv7jB,52,False
4,25,ArturBK,Mwandu03,Re1+,f1e1,18,-381,579098,542,https://lichess.org/IK3fv7jB,5,True
4,26,ArturBK,Mwandu03,Be6,c8e6,18,-448,3475894,3183,https://lichess.org/IK3fv7jB,0,False
4,27,ArturBK,Mwandu03,Qh5,d1h5,18,-576,3820771,3636,https://lichess.org/IK3fv7jB,128,True
4,28,ArturBK,Mwandu03,Ke7,e8e7,18,-550,7785493,7401,https://lichess.org/IK3fv7jB,26,False
4,29,ArturBK,Mwandu03,Bf5,d3f5,18,-640,1913575,1599,https://lichess.org/IK3fv7jB,90,True
4,30,ArturBK,Mwandu03,Qc5,b6c5,18,-167,965454,932,https://lichess.org/IK3fv7jB,473,False
4,31,ArturBK,Mwandu03,Bxe6,f5e6,18,-730,2055779,1707,https://lichess.org/IK3fv7jB,563,True
4,32,ArturBK,Mwandu03,fxe6,f7e6,18,-261,1361084,1346,https://lichess.org/IK3fv7jB,469,False
4,33,ArturBK,Mwandu03,Qh3,h5h3,18,-631,1249231,1038,https://lichess.org/IK3fv7jB,370,True
4,34,ArturBK,Mwandu03,f5,f6f5,18,487,856119,755,https://lichess.org/IK3fv7jB,1118,False
4,35,ArturBK,Mwandu03,Qh4+,h3h4,18,-601,2876453,2382,https://lichess.org/IK3fv7jB,1088,True
4,36,ArturBK,Mwandu03,Kd7,e7d7,18,-643,12099690,10787,https://lichess.org/IK3fv7jB,0,False
4,37,ArturBK,Mwandu03,Qf6,h4f6,18,-630,1711064,1375,https://lichess.org/IK3fv7jB,0,True
4,38,ArturBK,Mwandu03,Nc6,b8c6,18,-439,1897867,1859,https://lichess.org/IK3fv7jB,191,False
4,39,ArturBK,Mwandu03,Qxe6+,f6e6,18,-640,1783272,1649,https://lichess.org/IK3fv7jB,201,True
4,40,ArturBK,Mwandu03,Kc7,d7c7,18,-584,2193005,2162,https://lichess.org/IK3fv7jB,56,False
4,41,ArturBK,Mwandu03,Qf7+,e6f7,18,-684,1370387,1291,https://lichess.org/IK3fv7jB,100,True
4,42,ArturBK,Mwandu03,Kb6,c7b6,18,-655,2343221,2339,https://lichess.org/IK3fv7jB,29,False
4,43,ArturBK,Mwandu03,a4,a2a4,18,-685,2004762,1956,https://lichess.org/IK3fv7jB,30,True
4,44,ArturBK,Mwandu03,Raf8,a8f8,18,-653,2887915,2763,https://lichess.org/IK3fv7jB,32,False
4,45,ArturBK,Mwandu03,Qb3,f7b3,18,-669,2231933,2145,https://lichess.org/IK3fv7jB,16,True
4,46,ArturBK,Mwandu03,b4,b5b4,18,-530,858412,784,https://lichess.org/IK3fv7jB,139,False
4,47,ArturBK,Mwandu03,a5+,a4a5,18,-757,5306845,4664,https://lichess.org/IK3fv7jB,227,True
4,48,ArturBK,Mwandu03,Nxa5,c6a5,18,-733,4506621,4031,https://lichess.org/IK3fv7jB,24,False
4,49,ArturBK,Mwandu03,Rxa5,a1a5,18,-820,2039376,1284,https://lichess.org/IK3fv7jB,87,True
4,50,ArturBK,Mwandu03,Qxa5,c5a5,18,-845,8575686,5493,https://lichess.org/IK3fv7jB,0,False
4,51,ArturBK,Mwandu03,c4,c2c4,18,-898,717533,471,https://lichess.org/IK3fv7jB,53,True
4,52,ArturBK,Mwandu03,Qc5,a5c5,18,-923,3940951,2470,https://lichess.org/IK3fv7jB,0,False
4,53,ArturBK,Mwandu03,Re7,e1e7,18,-1043,4205787,2262,https://lichess.org/IK3fv7jB,77,True
4,54,ArturBK,Mwandu03,a5,a7a5,18,-946,5138805,2931,https://lichess.org/IK3fv7jB,54,False
4,55,ArturBK,Mwandu03,Qf3,b3f3,18,-957,3940326,2209,https://lichess.org/IK3fv7jB,11,True
4,56,ArturBK,Mwandu03,Qc6,c5c6,18,-928,5604646,3359,https://lichess.org/IK3fv7jB,29,False
4,57,ArturBK,Mwandu03,Qe3+,f3e3,18,-896,1460388,881,https://lichess.org/IK3fv7jB,0,True
4,58,ArturBK,Mwandu03,Ka6,b6a6,18,-971,6633025,3451,https://lichess.org/IK3fv7jB,0,False
4,59,ArturBK,Mwandu03,c5,c4c5,18,-969,3828816,2291,https://lichess.org/IK3fv7jB,0,True
4,60,ArturBK,Mwandu03,f4,f5f4,18,-915,4819592,3150,https://lichess.org/IK3fv7jB,54,False
4,61,ArturBK,Mwandu03,Qd4,e3d4,18,-984,2367560,1368,https://lichess.org/IK3fv7jB,69,True
4,62,ArturBK,Mwandu03,Qxc5,c6c5,18,-1007,6985958,3971,https://lichess.org/IK3fv7jB,0,False
4,63,ArturBK,Mwandu03,Qd2,d4d2,18,-1000,3490870,2028,https://lichess.org/IK3fv7jB,0,True
4,64,ArturBK,Mwandu03,f3,f4f3,18,-1007,8140107,4706,https://lichess.org/IK3fv7jB,0,False
4,65,ArturBK,Mwandu03,g3,g2g3,18,-1076,1494460,821,https://lichess.org/IK3fv7jB,0,True
4,66,ArturBK,Mwandu03,Rc8,f8c8,18,-976,3067963,1751,https://lichess.org/IK3fv7jB,24,False
4,67,ArturBK,Mwandu03,h4,h2h4,18,-1115,1856161,799,https://lichess.org/IK3fv7jB,24,True
4,68,ArturBK,Mwandu03,Qc1+,c5c1,18,-1126,3847280,1940,https://lichess.org/IK3fv7jB,0,False
4,69,ArturBK,Mwandu03,Qxc1,d2c1,18,-1085,1545313,739,https://lichess.org/IK3fv7jB,0,True
4,70,ArturBK,Mwandu03,Rxc1+,c8c1,18,-1084,1732070,881,https://lichess.org/IK3fv7jB,0,False
4,71,ArturBK,Mwandu03,Kh2,g1h2,18,-1192,3025553,1423,https://lichess.org/IK3fv7jB,0,True
4,72,ArturBK,Mwandu03,h5,h7h5,18,-1149,6819144,3185,https://lichess.org/IK3fv7jB,0,False
4,73,ArturBK,Mwandu03,Rd7,e7d7,18,-1100,1686479,819,https://lichess.org/IK3fv7jB,0,True
4,74,ArturBK,Mwandu03,Rd1,c1d1,18,-1178,4647504,2235,https://lichess.org/IK3fv7jB,0,False
4,75,ArturBK,Mwandu03,Rf7,d7f7,18,-1161,2367025,1167,https://lichess.org/IK3fv7jB,0,True
4,76,ArturBK,Mwandu03,Rd3,d1d3,18,-1107,4989154,2323,https://lichess.org/IK3fv7jB,0,False
4,77,ArturBK,Mwandu03,Rf5,f7f5,18,-1123,1460209,688,https://lichess.org/IK3fv7jB,0,True
4,78,ArturBK,Mwandu03,b6,b7b6,18,-1364,32261393,12820,https://lichess.org/IK3fv7jB,0,False
4,79,ArturBK,Mwandu03,Kh3,h2h3,18,-1195,2086179,931,https://lichess.org/IK3fv7jB,0,True
4,80,ArturBK,Mwandu03,d5,d6d5,18,-1189,4166784,1844,https://lichess.org/IK3fv7jB,0,False
4,81,ArturBK,Mwandu03,g4,g3g4,18,-1159,2426865,1073,https://lichess.org/IK3fv7jB,0,True
4,82,ArturBK,Mwandu03,hxg4+,h5g4,18,-1207,4510850,1967,https://lichess.org/IK3fv7jB,0,False
4,83,ArturBK,Mwandu03,Kxg4,h3g4,18,-1153,1562719,779,https://lichess.org/IK3fv7jB,0,True
4,84,ArturBK,Mwandu03,Rd4+,d3d4,18,-1046,5234190,2790,https://lichess.org/IK3fv7jB,0,False
4,85,ArturBK,Mwandu03,Kxf3,g4f3,18,-1035,4547203,2564,https://lichess.org/IK3fv7jB,0,True
5,1,Yuki910,ArturBK,d4,d2d4,18,36,964956,1227,https://lichess.org/QZSlFDc9,0,True
5,2,Yuki910,ArturBK,c6,c7c6,18,34,542505,663,https://lichess.org/QZSlFDc9,0,False
5,3,Yuki910,ArturBK,c4,c2c4,18,27,842087,1018,https://lichess.org/QZSlFDc9,7,True
5,4,Yuki910,ArturBK,d5,d7d5,18,29,888818,1097,https://lichess.org/QZSlFDc9,2,False
5,5,Yuki910,ArturBK,Nc3,b1c3,18,37,1190109,1485,https://lichess.org/QZSlFDc9,0,True
5,6,Yuki910,ArturBK,Bf5,c8f5,18,138,706302,764,https://lichess.org/QZSlFDc9,101,False
5,7,Yuki910,ArturBK,Bf4,c1f4,18,49,1568339,1976,https://lichess.org/QZSlFDc9,89,True
5,8,Yuki910,ArturBK,e6,e7e6,18,74,1064305,1351,https://lichess.org/QZSlFDc9,25,False
5,9,Yuki910,ArturBK,Nf3,g1f3,18,39,696865,905,https://lichess.org/QZSlFDc9,35,True
5,10,Yuki910,ArturBK,Bd6,f8d6,18,44,529435,665,https://lichess.org/QZSlFDc9,5,False
5,11,Yuki910,ArturBK,e3,e2e3,18,-51,805844,1013,https://lichess.org/QZSlFDc9,95,True
5,12,Yuki910,ArturBK,Nf6,g8f6,18,41,1023081,1297,https://lichess.org/QZSlFDc9,92,False
5,13,Yuki910,ArturBK,Bd3,f1d3,18,-49,989047,1282,https://lichess.org/QZSlFDc9,90,True
5,14,Yuki910,ArturBK,Bg6,f5g6,18,48,1481637,1813,https://lichess.org/QZSlFDc9,97,False
5,15,Yuki910,ArturBK,O-O,e1g1,18,-20,559208,645,https://lichess.org/QZSlFDc9,68,True
5,16,Yuki910,ArturBK,Bxf4,d6f4,18,-9,307982,352,https://lichess.org/QZSlFDc9,11,False
5,17,Yuki910,ArturBK,exf4,e3f4,18,-39,741485,917,https://lichess.org/QZSlFDc9,30,True
5,18,Yuki910,ArturBK,O-O,e8g8,18,81,506479,510,https://lichess.org/QZSlFDc9,120,False
5,19,Yuki910,ArturBK,Qc2,d1c2,18,-122,640857,698,https://lichess.org/QZSlFDc9,203,True
5,20,Yuki910,ArturBK,Nbd7,b8d7,18,78,304451,321,https://lichess.org/QZSlFDc9,200,False
5,21,Yuki910,ArturBK,Bxg6,d3g6,18,75,401935,417,https://lichess.org/QZSlFDc9,3,True
5,22,Yuki910,ArturBK,hxg6,h7g6,18,75,676063,697,https://lichess.org/QZSlFDc9,0,False
5,23,Yuki910,ArturBK,Ne5,f3e5,18,-107,491421,528,https://lichess.org/QZSlFDc9,182,True
5,24,Yuki910,ArturBK,Nh5,f6h5,18,32,2099054,2621,https://lichess.org/QZSlFDc9,139,False
5,25,Yuki910,ArturBK,Ne2,c3e2,18,-15,311250,348,https://lichess.org/QZSlFDc9,47,True
5,26,Yuki910,ArturBK,Nxe5,d7e5,18,122,1006034,1141,https://lichess.org/QZSlFDc9,137,False
5,27,Yuki910,ArturBK,fxe5,f4e5,18,95,914695,1089,https://lichess.org/QZSlFDc9,27,True
5,28,Yuki910,ArturBK,Kh7,g8h7,18,172,1165048,1372,https://lichess.org/QZSlFDc9,77,False
5,29,Yuki910,ArturBK,Rad1,a1d1,18,169,1258559,1551,https://lichess.org/QZSlFDc9,3,True
5,30,Yuki910,ArturBK,Rh8,f8h8,18,221,1748739,2007,https://lichess.org/QZSlFDc9,52,False
5,31,Yuki910,ArturBK,Rd3,d1d3,18,224,1989116,2366,https://lichess.org/QZSlFDc9,0,True
5,32,Yuki910,ArturBK,Kg8,h7g8,18,322,1545165,1789,https://lichess.org/QZSlFDc9,98,False
5,33,Yuki910,ArturBK,Rh3,d3h3,18,113,933386,1004,https://lichess.org/QZSlFDc9,209,True
5,34,Yuki910,ArturBK,Qg5,d8g5,18,327,606440,661,https://lichess.org/QZSlFDc9,214,False
5,35,Yuki910,ArturBK,f4,f2f4,18,277,571071,579,https://lichess.org/QZSlFDc9,50,True
5,36,Yuki910,ArturBK,Qg4,g5g4,18,413,908407,924,https://lichess.org/QZSlFDc9,136,False
5,37,Yuki910,ArturBK,Rff3,f1f3,18,232,1096707,1272,https://lichess.org/QZSlFDc9,181,True
5,38,Yuki910,ArturBK,Nxf4,h5f4,18,707,683037,310,https://lichess.org/QZSlFDc9,475,False
5,39,Yuki910,ArturBK,Rxh8+,h3h8,18,730,1384232,543,https://lichess.org/QZSlFDc9,0,True
5,40,Yuki910,ArturBK,Kxh8,g8h8,18,761,1253724,515,https://lichess.org/QZSlFDc9,31,False
5,41,Yuki910,ArturBK,Rxf4,f3f4,18,746,2435748,1080,https://lichess.org/QZSlFDc9,15,True
5,42,Yuki910,ArturBK,Qg5,g4g5,18,807,1813612,1342,https://lichess.org/QZSlFDc9,61,False
5,43,Yuki910,ArturBK,g3,g2g3,18,746,2295626,1199,https://lichess.org/QZSlFDc9,61,True
5,44,Yuki910,ArturBK,Kg8,h8g8,18,723,1640624,1164,https://lichess.org/QZSlFDc9,0,False
5,45,Yuki910,ArturBK,cxd5,c4d5,18,703,3126952,2437,https://lichess.org/QZSlFDc9,20,True
5,46,Yuki910,ArturBK,exd5,e6d5,18,769,1542398,1172,https://lichess.org/QZSlFDc9,66,False
5,47,Yuki910,ArturBK,Nc3,e2c3,18,729,2187843,1573,https://lichess.org/QZSlFDc9,40,True
5,48,Yuki910,ArturBK,f6,f7f6,18,705,852232,650,https://lichess.org/QZSlFDc9,0,False
5,49,Yuki910,ArturBK,e6,e5e6,18,587,1271566,1045,https://lichess.org/QZSlFDc9,118,True
5,50,Yuki910,ArturBK,Kf8,g8f8,18,761,2201123,1778,https://lichess.org/QZSlFDc9,174,False
5,51,Yuki910,ArturBK,Qe2,c2e2,18,647,1971952,1624,https://lichess.org/QZSlFDc9,114,True
5,52,Yuki910,ArturBK,Ke7,f8e7,18,631,1759722,1369,https://lichess.org/QZSlFDc9,0,False
5,53,Yuki910,ArturBK,Na4,c3a4,18,550,1102790,966,https://lichess.org/QZSlFDc9,81,True
5,54,Yuki910,ArturBK,Rh8,a8h8,18,567,1552952,1296,https://lichess.org/QZSlFDc9,17,False
5,55,Yuki910,ArturBK,Nc5,a4c5,18,594,1004845,765,https://lichess.org/QZSlFDc9,0,True
5,56,Yuki910,ArturBK,b6,b7b6,18,799,739637,364,https://lichess.org/QZSlFDc9,205,False
5,57,Yuki910,ArturBK,Nd3,c5d3,18,633,2655668,1979,https://lichess.org/QZSlFDc9,166,True
5,58,Yuki910,ArturBK,Rh5,h8h5,18,814,944711,615,https://lichess.org/QZSlFDc9,181,False
5,59,Yuki910,ArturBK,Nf2,d3f2,18,761,6067806,3365,https://lichess.org/QZSlFDc9,53,True
5,60,Yuki910,ArturBK,Qh6,g5h6,18,807,2702611,1647,https://lichess.org/QZSlFDc9,46,False
5,61,Yuki910,ArturBK,Ng4,f2g4,18,801,8520446,4991,https://lichess.org/QZSlFDc9,6,True
5,62,Yuki910,ArturBK,Qh8,h6h8,18,784,2586894,2000,https://lichess.org/QZSlFDc9,0,False
5,63,Yuki910,ArturBK,a4,a2a4,18,708,3733605,2845,https://lichess.org/QZSlFDc9,76,True
5,64,Yuki910,ArturBK,f5,f6f5,18,1023,1818419,1514,https://lichess.org/QZSlFDc9,292,False
5,65,Yuki910,ArturBK,Ne3,g4e3,18,734,2126395,1560,https://lichess.org/QZSlFDc9,266,True
5,66,Yuki910,ArturBK,Kxe6,e7e6,18,9996,6046,8,https://lichess.org/QZSlFDc9,266,False
5,67,Yuki910,ArturBK,Ng4+,e3g4,18,791,412506,222,https://lichess.org/QZSlFDc9,209,True
5,68,Yuki910,ArturBK,Kd7,e6d7,18,969,1753422,1139,https://lichess.org/QZSlFDc9,178,False
5,69,Yuki910,ArturBK,Ne5+,g4e5,18,974,1842996,1190,https://lichess.org/QZSlFDc9,0,True
5,70,Yuki910,ArturBK,Kc7,d7c7,18,989,2853399,1718,https://lichess.org/QZSlFDc9,15,False
5,71,Yuki910,ArturBK,Nxg6,e5g6,18,1061,3850234,1750,https://lichess.org/QZSlFDc9,0,True
5,72,Yuki910,ArturBK,Qh7,h8h7,18,1146,1944234,1024,https://lichess.org/QZSlFDc9,0,False
5,73,Yuki910,ArturBK,Qe7+,e2e7,18,5771,3639350,1656,https://lichess.org/QZSlFDc9,0,True
5,74,Yuki910,ArturBK,Kc8,c7c8,18,1169,2206377,1081,https://lichess.org/QZSlFDc9,0,False
5,75,Yuki910,ArturBK,Qe6+,e7e6,18,1062,1726696,955,https://lichess.org/QZSlFDc9,0,True
5,76,Yuki910,ArturBK,Kb7,c8b7,18,1530,204758,133,https://lichess.org/QZSlFDc9,0,False
5,77,Yuki910,ArturBK,Nh4,g6h4,18,776,1875872,1126,https://lichess.org/QZSlFDc9,224,True
5,78,Yuki910,ArturBK,g5,g7g5,18,807,400347,218,https://lichess.org/QZSlFDc9,31,False
5,79,Yuki910,ArturBK,Rxf5,f4f5,18,775,941144,509,https://lichess.org/QZSlFDc9,32,True
5,80,Yuki910,ArturBK,gxh4,g5h4,18,784,406792,193,https://lichess.org/QZSlFDc9,9,False
5,81,Yuki910,ArturBK,Rf7+,f5f7,18,776,1237784,679,https://lichess.org/QZSlFDc9,8,True
5,82,Yuki910,ArturBK,Qxf7,h7f7,18,915,752973,231,https://lichess.org/QZSlFDc9,139,False
5,83,Yuki910,ArturBK,Qxf7+,e6f7,18,6059,4348150,1326,https://lichess.org/QZSlFDc9,0,True
5,84,Yuki910,ArturBK,Ka6,b7a6,18,855,226698,75,https://lichess.org/QZSlFDc9,0,False
5,85,Yuki910,ArturBK,Qxh5,f7h5,18,2453,1988302,667,https://lichess.org/QZSlFDc9,0,True
6,1,ArturBK,rasim1975,e4,e2e4,18,38,675082,857,https://lichess.org/be5tjpBg,0,True
6,2,ArturBK,rasim1975,e5,e7e5,18,45,503372,628,https://lichess.org/be5tjpBg,7,False
6,3,ArturBK,rasim1975,f4,f2f4,18,-68,2274339,2810,https://lichess.org/be5tjpBg,113,True
6,4,ArturBK,rasim1975,d6,d7d6,18,31,720119,943,https://lichess.org/be5tjpBg,99,False
6,5,ArturBK,rasim1975,Nf3,g1f3,18,-54,562624,672,https://lichess.org/be5tjpBg,85,True
6,6,ArturBK,rasim1975,Bg4,c8g4,18,73,823547,1070,https://lichess.org/be5tjpBg,127,False
6,7,ArturBK,rasim1975,Bc4,f1c4,18,39,847058,1081,https://lichess.org/be5tjpBg,34,True
6,8,ArturBK,rasim1975,Nc6,b8c6,18,39,1101697,1376,https://lichess.org/be5tjpBg,0,False
6,9,ArturBK,rasim1975,c3,c2c3,18,-8,1156579,1496,https://lichess.org/be5tjpBg,47,True
6,10,ArturBK,rasim1975,Qf6,d8f6,18,-17,2029773,2623,https://lichess.org/be5tjpBg,0,False
6,11,ArturBK,rasim1975,d3,d2d3,18,-103,680720,862,https://lichess.org/be5tjpBg,86,True
6,12,ArturBK,rasim1975,O-O-O,e8c8,18,123,636893,779,https://lichess.org/be5tjpBg,226,False
6,13,ArturBK,rasim1975,O-O,e1g1,18,-102,1112928,1284,https://lichess.org/be5tjpBg,225,True
6,14,ArturBK,rasim1975,h5,h7h5,18,124,1674421,2058,https://lichess.org/be5tjpBg,226,False
6,15,ArturBK,rasim1975,Qa4,d1a4,18,-34,1324254,1609,https://lichess.org/be5tjpBg,158,True
6,16,ArturBK,rasim1975,h4,h5h4,18,228,1619365,1874,https://lichess.org/be5tjpBg,262,False
6,17,ArturBK,rasim1975,h3,h2h3,18,234,3185965,3748,https://lichess.org/be5tjpBg,0,True
6,18,ArturBK,rasim1975,Bxf3,g4f3,18,236,1197776,1429,https://lichess.org/be5tjpBg,2,False
6,19,ArturBK,rasim1975,Rxf3,f1f3,18,257,2626460,3094,https://lichess.org/be5tjpBg,0,True
6,20,ArturBK,rasim1975,exf4,e5f4,18,301,1690505,2078,https://lichess.org/be5tjpBg,44,False
6,21,ArturBK,rasim1975,Rxf4,f3f4,18,280,1307961,1556,https://lichess.org/be5tjpBg,21,True
6,22,ArturBK,rasim1975,Qe7,f6e7,18,283,698677,787,https://lichess.org/be5tjpBg,3,False
6,23,ArturBK,rasim1975,Rxf7,f4f7,18,253,1345695,1610,https://lichess.org/be5tjpBg,30,True
6,24,ArturBK,rasim1975,Qe5,e7e5,18,428,1073581,1300,https://lichess.org/be5tjpBg,175,False
6,25,ArturBK,rasim1975,Bd5,c4d5,18,365,2235020,2637,https://lichess.org/be5tjpBg,63,True
6,26,ArturBK,rasim1975,Nf6,g8f6,18,499,384955,443,https://lichess.org/be5tjpBg,134,False
6,27,ArturBK,rasim1975,Bxc6,d5c6,18,505,1418976,1543,https://lichess.org/be5tjpBg,0,True
6,28,ArturBK,rasim1975,bxc6,b7c6,18,928,2297324,1886,https://lichess.org/be5tjpBg,423,False
6,29,ArturBK,rasim1975,Qa6+,a4a6,18,954,622846,475,https://lichess.org/be5tjpBg,0,True
6,30,ArturBK,rasim1975,Kb8,c8b8,18,945,706028,561,https://lichess.org/be5tjpBg,0,False
6,31,ArturBK,rasim1975,Qxc6,a6c6,18,410,587974,589,https://lichess.org/be5tjpBg,535,True
6,32,ArturBK,rasim1975,Qc5+,e5c5,18,371,294965,309,https://lichess.org/be5tjpBg,0,False
6,33,ArturBK,rasim1975,Qxc5,c6c5,18,398,708047,731,https://lichess.org/be5tjpBg,0,True
6,34,ArturBK,rasim1975,dxc5,d6c5,18,418,873535,956,https://lichess.org/be5tjpBg,20,False
6,35,ArturBK,rasim1975,Bf4,c1f4,18,368,292610,291,https://lichess.org/be5tjpBg,50,True
6,36,ArturBK,rasim1975,Bd6,f8d6,18,769,863720,711,https://lichess.org/be5tjpBg,401,False
6,37,ArturBK,rasim1975,Bxd6,f4d6,18,370,397253,404,https://lichess.org/be5tjpBg,399,True
6,38,ArturBK,rasim1975,cxd6,c7d6,18,597,580294,568,https://lichess.org/be5tjpBg,227,False
6,39,ArturBK,rasim1975,Rxg7,f7g7,18,617,1944197,1824,https://lichess.org/be5tjpBg,0,True
6,40,ArturBK,rasim1975,Nh5,f6h5,18,689,539422,461,https://lichess.org/be5tjpBg,72,False
6,41,ArturBK,rasim1975,Rg5,g7g5,18,433,914046,897,https://lichess.org/be5tjpBg,256,True
6,42,ArturBK,rasim1975,Nf4,h5f4,18,423,1099089,1249,https://lichess.org/be5tjpBg,0,False
6,43,ArturBK,rasim1975,Nd2,b1d2,18,194,699682,689,https://lichess.org/be5tjpBg,229,True
6,44,ArturBK,rasim1975,Nxd3,f4d3,18,519,449824,475,https://lichess.org/be5tjpBg,325,False
6,45,ArturBK,rasim1975,b3,b2b3,18,371,1198271,1210,https://lichess.org/be5tjpBg,148,True
6,46,ArturBK,rasim1975,Ne5,d3e5,18,544,1414084,1587,https://lichess.org/be5tjpBg,173,False
6,47,ArturBK,rasim1975,c4,c3c4,18,407,710437,728,https://lichess.org/be5tjpBg,137,True
6,48,ArturBK,rasim1975,Rdg8,d8g8,18,448,914550,975,https://lichess.org/be5tjpBg,41,False
6,49,ArturBK,rasim1975,Rxg8+,g5g8,18,427,717974,716,https://lichess.org/be5tjpBg,21,True
6,50,ArturBK,rasim1975,Rxg8,h8g8,18,410,1099804,1165,https://lichess.org/be5tjpBg,0,False
6,51,ArturBK,rasim1975,Rf1,a1f1,18,412,671034,692,https://lichess.org/be5tjpBg,0,True
6,52,ArturBK,rasim1975,Kc7,b8c7,18,407,633948,662,https://lichess.org/be5tjpBg,0,False
6,53,ArturBK,rasim1975,Nf3,d2f3,18,422,898963,926,https://lichess.org/be5tjpBg,0,True
6,54,ArturBK,rasim1975,Nd3,e5d3,18,700,1361574,1374,https://lichess.org/be5tjpBg,278,False
6,55,ArturBK,rasim1975,Nxh4,f3h4,18,708,2089448,2197,https://lichess.org/be5tjpBg,0,True
6,56,ArturBK,rasim1975,Nb4,d3b4,18,707,1288023,1311,https://lichess.org/be5tjpBg,0,False
6,57,ArturBK,rasim1975,a3,a2a3,18,708,1415174,1520,https://lichess.org/be5tjpBg,0,True
6,58,ArturBK,rasim1975,Nc2,b4c2,18,699,882224,901,https://lichess.org/be5tjpBg,0,False
6,59,ArturBK,rasim1975,Rf7+,f1f7,18,707,944632,960,https://lichess.org/be5tjpBg,0,True
6,60,ArturBK,rasim1975,Kb6,c7b6,18,704,659966,662,https://lichess.org/be5tjpBg,0,False
6,61,ArturBK,rasim1975,a4,a3a4,18,570,1439063,1574,https://lichess.org/be5tjpBg,134,True
6,62,ArturBK,rasim1975,Nd4,c2d4,18,607,804984,894,https://lichess.org/be5tjpBg,37,False
6,63,ArturBK,rasim1975,Nf5,h4f5,18,563,1422367,1551,https://lichess.org/be5tjpBg,44,True
6,64,ArturBK,rasim1975,Nxb3,d4b3,18,596,1868657,2039,https://lichess.org/be5tjpBg,33,False
6,65,ArturBK,rasim1975,Nxd6,f5d6,18,625,1471134,1577,https://lichess.org/be5tjpBg,0,True
6,66,ArturBK,rasim1975,Nd2,b3d2,18,779,1189582,990,https://lichess.org/be5tjpBg,154,False
6,67,ArturBK,rasim1975,Rb7+,f7b7,18,424,147352,137,https://lichess.org/be5tjpBg,355,True
6,68,ArturBK,rasim1975,Kc6,b6c6,18,434,102228,86,https://lichess.org/be5tjpBg,10,False
6,69,ArturBK,rasim1975,Rb2,b7b2,18,504,387325,341,https://lichess.org/be5tjpBg,0,True
6,70,ArturBK,rasim1975,Nf3+,d2f3,18,446,67001,56,https://lichess.org/be5tjpBg,0,False
6,71,ArturBK,rasim1975,Kf2,g1f2,18,454,292616,281,https://lichess.org/be5tjpBg,0,True
6,72,ArturBK,rasim1975,Nh4,f3h4,18,461,145853,124,https://lichess.org/be5tjpBg,7,False
6,73,ArturBK,rasim1975,Nf5,d6f5,18,-473,537313,445,https://lichess.org/be5tjpBg,934,True
6,74,ArturBK,rasim1975,Rxg2+,g8g2,18,-415,418749,371,https://lichess.org/be5tjpBg,58,False
6,75,ArturBK,rasim1975,Ke3,f2e3,18,-693,2432902,1324,https://lichess.org/be5tjpBg,278,True
6,76,ArturBK,rasim1975,Nxf5+,h4f5,18,-746,3936113,1996,https://lichess.org/be5tjpBg,0,False
6,77,ArturBK,rasim1975,exf5,e4f5,18,-668,1271109,709,https://lichess.org/be5tjpBg,0,True
6,78,ArturBK,rasim1975,Rxb2,g2b2,18,-847,7333661,3238,https://lichess.org/be5tjpBg,0,False
6,79,ArturBK,rasim1975,Kf4,e3f4,18,-700,2528250,1280,https://lichess.org/be5tjpBg,0,True
6,80,ArturBK,rasim1975,Rh2,b2h2,18,-792,7907542,3530,https://lichess.org/be5tjpBg,0,False
6,81,ArturBK,rasim1975,Kg4,f4g4,18,-768,2517372,1247,https://lichess.org/be5tjpBg,0,True
6,82,ArturBK,rasim1975,Kd7,c6d7,18,-934,6581230,2821,https://lichess.org/be5tjpBg,0,False
