8,54,18,-923,988589,746
8,64,18,9997,48516,17
8,56,18,902,1617954,803
8,57,18,-884,1748063,878
8,62,18,1500,1043865,349
8,60,18,1092,1328004,524
8,58,18,936,1596902,847
8,39,18,-477,2135621,2271
8,71,18,-9996,5184,5
8,70,18,9995,6842,6
8,73,18,-9997,1100,3
8,72,18,9996,2345,3
8,47,18,87,1602588,1701
8,50,18,106,1236021,1298
8,55,18,933,1500965,1167
8,43,18,0,2113498,2310
8,61,18,-1085,2076977,834
8,63,18,-697,1384556,925
9,1,18,-19,537867,632
8,68,18,1050,1931754,743
8,66,18,1050,2428312,968
9,2,18,169,797303,920
8,53,18,1007,2878907,2112
9,5,18,-153,692040,845
8,65,18,-692,2245685,1437
9,4,18,199,942783,1139
9,8,18,133,873243,1016
9,3,18,-150,1323638,1580
9,12,18,104,639416,722
9,6,18,167,1443089,1712
9,11,18,-116,1026262,1152
9,10,18,178,1166508,1296
9,7,18,-137,1462794,1758
8,59,18,-972,5806487,3059
9,9,18,-131,1481309,1756
9,18,18,137,763128,899
9,21,18,-65,553665,593
9,14,18,30,1340631,1606
9,20,18,72,740271,805
8,67,18,-1303,8529685,3002
9,15,18,-48,1572355,1851
9,13,18,-44,1705834,1981
9,16,18,32,1834699,2118
9,17,18,-63,1550695,1779
9,27,18,45,733908,806
9,32,18,68,388121,403
9,29,18,61,691158,771
9,28,18,-43,833565,962
9,25,18,-22,1145240,1301
9,36,18,584,495295,481
9,22,18,91,1696557,1929
9,33,18,-61,672399,736
9,24,18,49,1517455,1707
9,34,18,168,805932,894
9,38,18,800,938283,700
9,39,18,-773,850573,674
9,23,18,-35,2071069,2349
9,40,18,830,774995,521
9,35,18,-162,991425,1094
9,19,18,-64,2392395,2797
9,30,18,-33,1355063,1560
9,44,18,69,240302,265
9,49,18,143,307124,295
9,31,18,137,1473463,1732
9,54,18,0,33257,33
9,51,18,153,276920,288
8,69,18,-1292,13250357,4881
9,45,18,-20,514381,548
9,26,18,80,2063414,2345
9,47,18,-24,552019,582
9,52,18,-151,583860,614
9,42,18,807,1594306,1117
9,48,18,35,685300,775
9,59,18,654,491844,367
9,57,18,77,407936,404
9,46,18,26,826230,902
9,41,18,-730,2193253,1446
9,37,18,-489,1956133,1875
9,53,18,237,588340,620
9,43,18,-47,1121452,1301
9,56,18,-16,664546,640
9,58,18,21,630694,705
9,55,18,38,813418,796
9,67,18,800,494931,364
9,50,18,-125,1297626,1296
9,68,18,-673,524677,408
9,71,18,729,902223,611
9,73,18,744,926224,696
9,75,18,828,970928,547
9,61,18,676,1510767,1181
9,76,18,-807,1386068,802
9,62,18,-676,1832317,1457
9,79,18,837,749637,397
9,70,18,-751,2112230,1365
9,78,18,-813,830079,475
9,81,18,898,472795,183
9,77,18,838,1266480,767
9,69,18,753,1972805,1473
9,63,18,730,2069805,1707
9,66,18,-738,2133052,1651
9,87,18,6447,263080,125
9,74,18,-746,1726664,1219
9,85,18,1492,653647,326
9,80,18,-836,1551786,872
9,60,18,-667,2791993,2235
10,1,18,-41,310018,367
9,65,18,859,3079814,2147
9,90,18,-6496,1147327,475
9,89,18,1602,1105353,496
9,88,18,-6125,1863081,770
10,2,18,77,592052,736
9,64,18,-692,3047106,2483
9,83,18,1107,2209552,1102
9,72,18,-745,3293859,2350
9,86,18,-9982,2818193,1184
10,7,18,-102,582408,704
10,9,18,124,593537,729
10,8,18,92,633044,760
10,6,18,99,770677,895
10,3,18,-67,1011704,1260
10,11,18,377,594403,706
10,13,18,285,548651,649
10,4,18,73,1120505,1389
10,5,18,-75,1150657,1432
10,14,18,-114,608666,743
10,15,18,222,663604,841
10,10,18,-134,1298052,1633
10,26,18,-308,620815,715
10,22,18,-219,872980,1107
10,24,18,-230,837807,1081
10,18,18,-74,1410609,1698
10,12,18,-116,1712775,2161
10,19,18,219,1363470,1687
10,25,18,395,1111785,1284
10,23,18,233,1199156,1519
10,28,18,-250,560506,664
10,30,18,-252,429584,503
10,20,18,-209,1705323,2077
10,29,18,258,714918,878
10,21,18,293,1840704,2236
10,35,18,391,521785,583
10,27,18,315,1275783,1502
10,31,18,268,763900,925
10,17,18,97,2094445,2678
10,16,18,-131,2086478,2731
10,36,18,-122,621630,677
10,37,18,121,543999,614
9,82,18,-1484,8667643,4252
9,84,18,-1728,8714765,4147
10,42,18,-1,124280,144
10,46,18,179,237348,250
10,43,18,0,289670,325
10,39,18,164,643132,688
10,48,18,187,282494,326
10,47,18,-146,315828,353
10,44,18,185,366624,391
10,41,18,166,537667,595
10,45,18,-216,425167,475
10,33,18,271,1184255,1476
10,50,18,227,440045,478
10,57,18,453,407226,378
10,51,18,-198,608363,651
10,34,18,-274,1432195,1802
10,63,18,9999,664,1
10,40,18,-170,1044232,1146
10,60,18,-523,515206,484
10,52,18,210,688097,754
10,67,18,9993,43901,25
10,68,18,-9994,171478,61
10,69,18,9996,2820,5
10,65,18,1736,590870,198
10,70,18,-9997,778,3
10,72,18,-9998,363,2
10,71,18,9997,2330,3
10,74,0,-10000,0,0
10,73,18,9999,485,1
10,49,18,-231,940212,1091
10,54,18,163,733146,801
10,56,18,120,787622,901
10,32,18,-247,1856168,2324
10,61,18,653,688469,601
10,38,18,-131,1670596,1939
10,59,18,515,1161465,1109
10,55,18,-125,1153213,1343
10,53,18,-173,1246342,1434
11,2,18,57,564429,616
11,1,18,-38,521168,625
10,58,18,-505,1497880,1344
10,62,18,-627,1073664,929
11,6,18,34,564371,695
11,5,18,-50,664874,788
10,64,18,-1835,3957853,1157
11,4,18,43,743583,910
11,8,18,50,545323,610
11,13,18,100,599654,727
11,7,18,-42,906247,1115
11,17,18,114,499651,605
11,9,18,11,977883,1135
11,10,18,-8,969240,1142
11,3,18,-53,1378545,1718
11,19,18,199,900562,1003
11,20,18,-220,901104,1006
11,24,18,-442,403514,393
11,23,18,838,745025,572
11,15,18,135,1179247,1413
11,11,18,83,1318841,1585
11,18,18,-138,1061746,1286
11,26,18,-280,520899,582
11,22,18,-789,1040429,1000
11,21,18,710,1078331,1040
11,28,18,-193,419932,464
11,25,18,459,809823,883
11,12,18,-79,1651114,2004
11,30,18,-522,535377,550
11,27,18,723,976149,965
11,35,18,738,591343,536
10,66,18,-1892,10238327,3098
11,39,18,639,386606,380
11,32,18,-723,878415,861
11,16,18,-115,1835998,2214
11,29,18,698,1117352,1110
11,14,18,-98,2119634,2544
11,33,18,692,1141737,1090
11,34,18,-721,1087020,1074
11,31,18,700,1841950,1728
11,38,18,-646,1204921,1247
11,41,18,741,968675,983
11,40,18,-666,1451410,1459
11,37,18,705,1704211,1686
11,46,18,-708,1311881,1073
11,36,18,-753,1898005,1863
11,45,18,761,1661719,1384
11,43,18,744,1805792,1644
11,42,18,-700,1839052,1753
11,57,18,773,670743,614
11,53,18,738,1131979,1034
11,58,18,-700,664105,569
11,56,18,-678,974783,833
11,54,18,-693,1123671,972
11,62,18,-674,460175,398
11,60,18,-701,937790,715
11,59,18,741,868711,774
11,61,18,671,752351,637
11,50,18,-685,2460472,2192
11,49,18,661,2271517,2328
11,63,18,717,828162,659
11,48,18,-651,2427648,2444
11,66,18,-715,550444,430
11,44,18,-746,3305021,2779
11,67,18,708,511344,399
11,47,18,695,2834308,2668
11,65,18,715,946930,845
11,51,18,715,2285730,2120
11,68,18,-730,802386,615
11,69,18,738,710743,563
11,55,18,812,2255436,1954
11,64,18,-705,1633273,1144
11,71,18,815,858606,665
11,77,18,898,1073952,643
11,52,18,-669,2771696,2694
11,73,18,898,1484195,997
11,70,18,-746,1641803,1209
11,75,18,890,1554940,1027
11,87,18,1715,344092,158
11,81,18,938,1324665,822
11,72,18,-815,1890168,1341
11,74,18,-905,1785525,1325
11,79,18,928,2097338,1202
11,93,18,1712,301167,108
11,78,18,-874,2079742,1539
11,89,18,1253,1857756,668
12,2,18,59,358631,419
11,91,18,1591,2004315,750
12,5,18,-35,225826,250
11,76,18,-896,3227999,2274
11,84,18,-975,3159531,1827
11,85,18,1053,2525274,1700
12,1,18,-48,836910,1045
12,6,18,41,472260,579
11,83,18,986,3140195,2149
12,4,18,53,771344,940
12,7,18,-3,543808,669
12,3,18,-56,888669,1118
11,80,18,-918,3894332,2614
11,82,18,-957,4431236,2625
12,9,18,-34,920005,1165
12,18,18,4,546849,627
11,92,18,-1517,6914529,2445
11,86,18,-1046,5241287,2955
12,15,18,4,951671,1133
12,20,18,54,365458,382
12,14,18,-16,1047966,1329
12,17,18,86,974329,1137
12,10,18,44,1327809,1674
12,8,18,26,1417015,1774
12,21,18,-37,460167,491
12,13,18,9,1302357,1655
12,28,18,604,218422,193
12,11,18,-32,1462057,1843
12,26,18,350,375316,361
12,12,18,53,1558457,1916
12,30,18,462,312542,304
12,27,18,-348,503111,507
12,24,18,113,625470,674
11,88,18,-1200,7763493,3631
12,19,18,3,941705,1123
12,22,18,99,852945,953
12,16,18,2,1542342,1860
12,29,18,-50,511434,560
12,34,18,519,563905,512
12,32,18,137,622151,665
12,31,18,-51,697726,765
12,36,18,549,634266,564
12,35,18,-354,728992,712
11,90,18,-1320,11297601,4347
12,38,18,262,723359,766
12,23,18,-84,1341058,1535
12,33,18,-157,1011055,1119
12,46,18,280,421260,447
13,1,18,-46,197497,215
12,37,18,-362,1071337,1113
12,25,18,-175,1608606,1868
12,42,18,269,1188964,1239
12,48,18,1035,1087013,583
12,45,18,-285,958879,1025
12,41,18,-181,1389852,1485
13,3,18,-53,497899,595
12,44,18,339,1233577,1265
12,47,18,-246,945994,1018
12,49,18,-1007,1926192,1010
12,40,18,339,1799598,1841
13,4,18,50,761071,887
13,2,18,43,954490,1172
13,11,18,-37,483660,577
12,39,18,-378,2205733,2286
13,6,18,80,894998,1133
12,43,18,-274,1958858,2123
13,16,18,150,528818,585
13,9,18,-40,862665,1078
13,5,18,-37,1158787,1389
13,17,18,-25,586864,666
13,12,18,68,991233,1149
13,8,18,176,1127293,1408
13,10,18,87,1036110,1240
13,7,18,-64,1225009,1536
13,20,18,28,514051,558
13,15,18,67,915346,1109
13,13,18,-98,1372882,1631
13,22,18,147,667443,792
13,18,18,66,996464,1174
13,21,18,-23,881655,986
13,14,18,106,1253335,1613
13,28,18,294,598817,699
13,30,18,815,916355,593
13,27,18,-178,620383,729
13,24,18,136,1022728,1104
13,23,18,-127,980952,1115
13,25,18,-97,831885,967
13,29,18,0,736231,811
13,34,18,1210,966663,421
13,38,18,1653,794121,286
13,36,18,1038,774385,409
13,31,18,-830,1514713,936
13,37,18,-1046,1065265,557
13,39,18,-1260,1508240,584
13,42,18,1484,1390785,456
13,35,18,-1044,1439246,821
13,19,18,0,1618934,1878
13,48,18,1469,514816,172
13,44,18,1507,1651418,516
13,40,18,1476,1921883,666
13,26,18,282,1291296,1555
13,32,18,951,1884418,1152
13,46,18,1249,2131959,808
13,50,18,1430,1695373,615
13,47,18,-1180,1999214,792
13,60,18,9995,26675,12
13,61,18,-9996,2220,4
13,62,18,9996,6382,5
13,63,18,-9997,2825,3
13,64,18,9997,975,2
13,65,18,-9998,511,2
13,66,18,9998,971,1
13,67,18,-9999,68,1
13,68,18,9999,1032,1
13,69,0,-10000,0,0
13,54,18,1423,1478187,537
13,58,18,3122,484849,156
13,43,18,-1487,3346261,1143
13,51,18,-1237,1663592,641
13,45,18,-1195,2697149,1066
13,59,18,-9992,497392,162
13,41,18,-1484,3864970,1294
13,56,18,1440,1779635,627
13,55,18,-1103,1768604,652
13,49,18,-1431,3343830,1206
13,52,18,1476,3293245,1141
14,1,18,-29,533410,636
14,2,18,48,794924,953
14,4,18,19,887936,1063
14,5,18,11,950526,1143
14,3,18,9,969128,1195
14,7,18,-17,1050183,1271
14,8,18,38,1083310,1281
14,6,18,16,1110090,1353
14,10,18,115,1154740,1367
13,33,18,-913,5287778,3044
14,9,18,22,1208628,1486
14,20,18,283,487343,528
14,19,18,-99,644947,777
14,16,18,13,876872,1019
14,22,18,336,735602,795
14,15,18,-4,1028780,1251
13,53,18,-1469,8131795,2940
14,14,18,123,1282777,1564
14,18,18,136,969864,1205
14,21,18,-268,1126300,1292
14,12,18,150,1872936,2280
14,11,18,-28,1881905,2395
14,30,18,280,499848,556
14,13,18,-121,2050573,2473
14,31,18,-281,534535,572
14,17,18,84,1553217,1971
14,24,18,247,1104628,1335
14,28,18,326,928085,1058
14,27,18,-208,895900,1075
14,33,18,-285,607034,659
14,25,18,-210,1142041,1383
14,23,18,-250,1570442,1962
14,29,18,-162,1154348,1328
14,32,18,295,799507,888
14,35,18,-228,815974,898
13,57,18,-1592,12615834,4342
14,42,18,325,572337,553
14,34,18,297,1137697,1299
14,36,18,370,1075323,1153
14,41,18,-283,851675,850
14,40,18,288,898073,956
14,44,18,507,822244,775
14,45,18,-188,677287,697
14,26,18,257,1773010,2197
14,38,18,281,1175944,1265
14,47,18,-138,472861,501
14,53,18,214,177388,158
14,48,18,225,584649,612
14,55,18,0,203135,207
14,43,18,-298,1029407,1103
14,56,18,0,279989,306
14,57,18,15,323079,346
14,37,18,-248,1502570,1648
14,59,18,-21,290019,291
14,50,18,18,594260,651
14,54,18,132,553375,559
14,46,18,130,1146767,1259
14,58,18,25,508468,520
14,60,18,29,392054,394
14,64,18,31,212127,211
14,51,18,-22,715729,758
14,49,18,14,879361,969
14,62,18,27,395451,399
14,39,18,-276,1642236,1805
14,66,18,-59,298063,285
14,61,18,-24,481159,501
14,72,18,0,162481,164
14,68,18,-50,327984,297
14,67,18,53,392037,369
14,63,18,-11,514157,525
14,73,18,0,297384,261
14,77,18,-18,239882,208
14,65,18,53,563418,527
14,74,18,99,422309,363
14,52,18,70,1001421,1108
14,79,18,0,250412,226
14,84,18,0,101690,80
14,70,18,-82,435494,404
14,81,18,0,278378,232
14,78,18,0,465231,402
14,75,18,-33,559231,446
14,71,18,46,614512,575
14,80,18,12,400799,366
14,91,18,0,169066,132
14,82,18,0,404645,366
14,76,18,236,601685,529
14,69,18,58,774935,657
14,96,18,0,105911,62
14,89,18,-2,403132,321
14,85,18,78,491957,391
14,100,18,0,149499,84
14,103,18,0,12732,9
14,90,18,0,464343,361
14,99,18,0,226717,138
14,97,18,0,285124,179
14,93,18,0,327169,256
14,95,18,0,315411,203
14,92,18,0,407695,305
14,98,18,0,322336,195
14,110,18,0,42145,23
14,101,18,0,209697,125
14,83,18,1,613537,568
14,109,18,0,73850,49
14,102,18,5,191593,116
14,112,18,0,17285,11
14,115,18,0,5164,4
14,116,18,0,9368,3
14,113,18,0,23925,14
14,117,18,0,21372,9
14,94,18,0,418867,298
14,111,18,0,81305,54
14,114,18,0,73115,49
14,87,18,23,674114,547
14,86,18,-36,826708,698
14,88,18,0,882619,751
14,106,18,150,514546,386
14,108,18,120,535734,387
14,104,18,124,684448,485
15,12,18,125,225315,253
15,1,18,10,616674,716
15,15,18,9999,1022,1
15,16,0,-10000,0,0
15,5,18,-28,595588,728
14,105,18,-130,1179482,838
14,107,18,-127,1138942,864
15,2,18,0,729858,873
15,3,18,-2,872277,1081
16,5,18,-47,366821,401
15,13,18,-82,802800,912
15,7,18,47,1053078,1270
15,4,18,25,1125534,1339
15,9,18,88,947413,1124
16,7,18,-51,71447,79
16,2,18,49,527844,616
16,3,18,-48,574994,682
15,10,18,-63,1064915,1219
15,14,18,310,947202,998
15,8,18,-59,1354431,1654
16,4,18,34,827650,1019
15,6,18,27,1574777,1924
16,6,18,60,832816,961
16,9,18,32,613892,734
16,1,18,-41,1145223,1389
16,8,18,54,682254,831
